JBCXM__Account__r.Data_ExternalId__c,Name,JBCXM__Date__c,JBCXM__User__c,Page_Visits__c,Page_Views__c,No_of_Report_Run__c,Files_Downloaded__c,Emails_Sent_Count__c,No_of_Campaigns__c,Active_Users__c,DB_Size__c,Leads__c
Adoption Test - Account 18,USERLEVEL,-4,User 2,89,32,147,113,244,60,988,2907,5205
Adoption Test - Account 18,USERLEVEL,-3,User 2,55,11,133,132,171,44,563,4885,15767
Adoption Test - Account 18,USERLEVEL,-2,User 2,40,25,77,150,175,35,900,7480,5748
Adoption Test - Account 18,USERLEVEL,-1,User 2,9,30,57,68,180,46,838,2738,10676
Adoption Test - Account 18,USERLEVEL,0,User 2,37,35,137,25,164,60,998,5347,11693
Adoption Test - Account 18,USERLEVEL,-27,User 3,5,48,83,20,134,51,65,2725,8722
Adoption Test - Account 18,USERLEVEL,-26,User 3,70,16,171,78,131,37,400,5753,19339
Adoption Test - Account 18,USERLEVEL,-25,User 3,4,21,87,6,219,56,974,9830,12226
Adoption Test - Account 18,USERLEVEL,-24,User 3,6,17,67,141,104,16,344,7426,13754
Adoption Test - Account 18,USERLEVEL,-23,User 3,85,21,84,13,106,56,836,9502,12062
Adoption Test - Account 18,USERLEVEL,-22,User 3,24,17,200,114,129,46,559,4437,15871
Adoption Test - Account 18,USERLEVEL,-21,User 3,59,31,108,106,198,2,781,310,19270
Adoption Test - Account 18,USERLEVEL,-20,User 3,60,16,51,51,158,26,570,6758,2977
Adoption Test - Account 18,USERLEVEL,-19,User 3,55,48,74,144,112,15,288,4009,6261
Adoption Test - Account 18,USERLEVEL,-18,User 3,0,22,151,12,212,15,291,4553,5190
Adoption Test - Account 18,USERLEVEL,-17,User 3,2,33,56,31,158,43,88,3661,11004
Adoption Test - Account 18,USERLEVEL,-16,User 3,75,19,187,81,181,24,257,8891,4922
Adoption Test - Account 18,USERLEVEL,-15,User 3,61,16,104,70,239,56,990,1443,12749
Adoption Test - Account 18,USERLEVEL,-14,User 3,87,32,136,147,202,38,699,7095,3038
Adoption Test - Account 18,USERLEVEL,-13,User 3,17,12,92,73,123,54,479,2643,16543
Adoption Test - Account 18,USERLEVEL,-12,User 3,89,31,172,26,144,35,695,2234,7921
Adoption Test - Account 18,USERLEVEL,-11,User 3,7,40,153,137,182,21,48,266,18292
Adoption Test - Account 18,USERLEVEL,-10,User 3,6,36,62,129,138,3,410,7256,9050
Adoption Test - Account 18,USERLEVEL,-9,User 3,98,24,185,45,208,57,324,2770,8310
Adoption Test - Account 18,USERLEVEL,-8,User 3,32,18,114,58,224,16,716,7485,12468
Adoption Test - Account 18,USERLEVEL,-7,User 3,70,27,153,103,218,50,589,4227,5392
Adoption Test - Account 18,USERLEVEL,-6,User 3,6,13,122,106,177,55,62,5860,19469
Adoption Test - Account 18,USERLEVEL,-5,User 3,45,32,185,69,186,12,923,696,16236
Adoption Test - Account 18,USERLEVEL,-4,User 3,82,39,160,43,157,4,380,3692,3724
Adoption Test - Account 18,USERLEVEL,-3,User 3,84,40,142,15,101,32,815,9222,1896
Adoption Test - Account 18,USERLEVEL,-2,User 3,99,39,78,4,233,22,755,9625,13693
Adoption Test - Account 18,USERLEVEL,-1,User 3,64,23,126,101,222,8,712,7870,7974
Adoption Test - Account 18,USERLEVEL,0,User 3,63,36,153,55,239,30,752,4914,12804
Adoption Test - Account 18,USERLEVEL,-27,User 4,50,35,129,17,216,45,3,6555,10466
Adoption Test - Account 18,USERLEVEL,-26,User 4,62,15,87,141,224,52,843,8955,5131
Adoption Test - Account 18,USERLEVEL,-25,User 4,43,40,185,96,167,27,887,5162,9273
Adoption Test - Account 18,USERLEVEL,-24,User 4,21,39,105,87,199,17,588,7900,9551
Adoption Test - Account 18,USERLEVEL,-23,User 4,23,33,127,101,102,57,99,9850,13996
Adoption Test - Account 18,USERLEVEL,-22,User 4,10,38,168,141,183,37,151,8389,4496
Adoption Test - Account 18,USERLEVEL,-21,User 4,97,21,77,34,182,16,327,8085,1725
Adoption Test - Account 18,USERLEVEL,-20,User 4,78,44,145,88,213,8,893,5409,13470
Adoption Test - Account 18,USERLEVEL,-19,User 4,61,44,111,99,140,14,119,4865,15563
Adoption Test - Account 18,USERLEVEL,-18,User 4,61,10,75,61,194,10,183,979,16741
Adoption Test - Account 18,USERLEVEL,-17,User 4,100,48,89,57,188,25,29,624,7103
Adoption Test - Account 18,USERLEVEL,-16,User 4,24,24,166,116,109,18,5,4811,2610
Adoption Test - Account 18,USERLEVEL,-15,User 4,3,16,118,18,215,14,3,2056,5746
Adoption Test - Account 18,USERLEVEL,-14,User 4,5,16,99,7,100,37,828,7647,8948
Adoption Test - Account 18,USERLEVEL,-13,User 4,99,32,188,130,101,32,412,6662,13334
Adoption Test - Account 18,USERLEVEL,-12,User 4,2,28,130,76,145,55,721,9425,6936
Adoption Test - Account 18,USERLEVEL,-11,User 4,76,18,137,88,154,12,5,4412,16504
Adoption Test - Account 18,USERLEVEL,-10,User 4,85,40,164,66,202,41,355,6604,449
Adoption Test - Account 18,USERLEVEL,-9,User 4,55,50,176,80,129,20,460,3976,13796
Adoption Test - Account 18,USERLEVEL,-8,User 4,44,25,192,74,198,60,537,8226,3283
Adoption Test - Account 18,USERLEVEL,-7,User 4,51,31,186,119,229,38,127,2098,5066
Adoption Test - Account 18,USERLEVEL,-6,User 4,6,14,105,83,104,44,464,5908,13130
Adoption Test - Account 18,USERLEVEL,-5,User 4,29,45,77,146,173,37,688,2565,14987
Adoption Test - Account 18,USERLEVEL,-4,User 4,62,30,105,79,187,28,472,4483,9109
Adoption Test - Account 18,USERLEVEL,-3,User 4,57,23,104,150,231,55,990,3817,12768
Adoption Test - Account 18,USERLEVEL,-2,User 4,49,25,118,6,244,43,368,2494,14009
Adoption Test - Account 18,USERLEVEL,-1,User 4,81,14,164,136,172,18,665,5282,18647
Adoption Test - Account 18,USERLEVEL,0,User 4,53,31,196,22,103,21,331,9714,4194
Adoption Test - Account 18,USERLEVEL,-27,User 5,44,41,194,72,221,2,602,7133,1370
Adoption Test - Account 18,USERLEVEL,-26,User 5,2,15,130,30,138,32,735,4631,15232
Adoption Test - Account 18,USERLEVEL,-25,User 5,28,39,68,138,131,55,851,7055,15363
Adoption Test - Account 18,USERLEVEL,-24,User 5,40,17,155,2,143,50,558,6800,1189
Adoption Test - Account 18,USERLEVEL,-23,User 5,98,50,92,35,152,14,679,4851,1310
Adoption Test - Account 18,USERLEVEL,-22,User 5,78,36,165,48,214,13,911,1636,16160
Adoption Test - Account 18,USERLEVEL,-21,User 5,94,15,50,109,157,27,981,3362,2291
Adoption Test - Account 18,USERLEVEL,-20,User 5,60,47,76,130,162,11,78,4764,9154
Adoption Test - Account 18,USERLEVEL,-19,User 5,69,26,53,146,108,50,51,582,14833
Adoption Test - Account 18,USERLEVEL,-18,User 5,80,26,117,120,146,51,389,977,7155
Adoption Test - Account 18,USERLEVEL,-17,User 5,84,11,109,6,183,55,593,3223,12371
Adoption Test - Account 18,USERLEVEL,-16,User 5,15,21,100,139,126,31,599,5542,7574
Adoption Test - Account 18,USERLEVEL,-15,User 5,42,46,140,64,129,31,566,1971,14239
Adoption Test - Account 18,USERLEVEL,-14,User 5,70,22,148,69,220,19,475,531,4740
Adoption Test - Account 18,USERLEVEL,-13,User 5,93,15,61,63,193,48,349,4529,9195
Adoption Test - Account 18,USERLEVEL,-12,User 5,31,34,73,99,107,46,671,6814,12189
Adoption Test - Account 18,USERLEVEL,-11,User 5,62,46,102,13,232,48,813,3324,9969
Adoption Test - Account 18,USERLEVEL,-10,User 5,9,25,120,148,199,43,199,707,17928
Adoption Test - Account 18,USERLEVEL,-9,User 5,17,27,179,95,195,36,565,5506,6178
Adoption Test - Account 18,USERLEVEL,-8,User 5,94,33,91,94,115,47,666,3215,7545
Adoption Test - Account 18,USERLEVEL,-7,User 5,97,29,138,37,187,1,693,873,10639
Adoption Test - Account 18,USERLEVEL,-6,User 5,96,19,87,95,166,5,975,207,14604
Adoption Test - Account 18,USERLEVEL,-5,User 5,31,24,145,118,213,54,334,3523,6213
Adoption Test - Account 18,USERLEVEL,-4,User 5,48,43,104,50,228,4,250,9273,13663
Adoption Test - Account 18,USERLEVEL,-3,User 5,84,36,143,114,100,26,863,8429,826
Adoption Test - Account 18,USERLEVEL,-2,User 5,9,27,118,103,209,22,345,818,5685
Adoption Test - Account 18,USERLEVEL,-1,User 5,85,32,117,93,246,44,679,1248,10320
Adoption Test - Account 18,USERLEVEL,0,User 5,12,49,138,110,118,28,253,2910,644
Adoption Test - Account 19,USERLEVEL,-27,User 1,53,48,71,28,164,37,825,4682,3684
Adoption Test - Account 19,USERLEVEL,-26,User 1,92,34,156,142,155,7,735,274,12431
Adoption Test - Account 19,USERLEVEL,-25,User 1,39,45,171,125,228,28,313,3275,15193
Adoption Test - Account 19,USERLEVEL,-24,User 1,45,23,149,121,158,3,193,9431,19518
Adoption Test - Account 19,USERLEVEL,-23,User 1,82,30,50,110,117,32,999,8880,1838
Adoption Test - Account 19,USERLEVEL,-22,User 1,94,34,138,113,238,11,881,9679,18910
Adoption Test - Account 19,USERLEVEL,-21,User 1,79,13,101,60,222,35,147,590,1814
Adoption Test - Account 19,USERLEVEL,-20,User 1,5,36,77,4,208,46,223,268,2145
Adoption Test - Account 19,USERLEVEL,-19,User 1,14,13,163,27,215,53,397,5126,6887
Adoption Test - Account 19,USERLEVEL,-18,User 1,91,29,87,46,185,39,252,9063,10257
Adoption Test - Account 19,USERLEVEL,-17,User 1,39,49,143,102,179,36,466,5181,11555
Adoption Test - Account 19,USERLEVEL,-16,User 1,67,14,151,89,179,23,997,5392,17979
Adoption Test - Account 19,USERLEVEL,-15,User 1,22,18,101,12,180,28,859,2861,15944
Adoption Test - Account 19,USERLEVEL,-14,User 1,49,44,99,23,210,58,508,7730,12544
Adoption Test - Account 19,USERLEVEL,-13,User 1,3,42,166,103,184,5,74,9764,2784
Adoption Test - Account 19,USERLEVEL,-12,User 1,43,26,126,117,185,42,3,354,9752
Adoption Test - Account 19,USERLEVEL,-11,User 1,22,18,157,63,238,52,776,645,11068
Adoption Test - Account 19,USERLEVEL,-10,User 1,100,37,194,121,128,26,858,1989,13062
Adoption Test - Account 19,USERLEVEL,-9,User 1,53,48,90,114,197,49,337,2480,19654
Adoption Test - Account 19,USERLEVEL,-8,User 1,51,17,67,18,162,43,829,8238,11858
Adoption Test - Account 19,USERLEVEL,-7,User 1,87,43,107,60,122,29,730,8392,8049
Adoption Test - Account 19,USERLEVEL,-6,User 1,66,17,76,43,178,27,514,7988,11190
Adoption Test - Account 19,USERLEVEL,-5,User 1,71,43,72,106,228,1,439,3256,6112
Adoption Test - Account 19,USERLEVEL,-4,User 1,36,50,147,58,198,54,339,585,1625
Adoption Test - Account 19,USERLEVEL,-3,User 1,18,42,80,140,221,9,607,6290,8636
Adoption Test - Account 19,USERLEVEL,-2,User 1,5,43,68,1,129,47,946,7729,18524
Adoption Test - Account 19,USERLEVEL,-1,User 1,44,45,86,117,183,35,38,1614,14697
Adoption Test - Account 19,USERLEVEL,0,User 1,85,32,88,48,147,30,879,4391,18118
Adoption Test - Account 19,USERLEVEL,-27,User 2,100,50,170,60,228,49,562,3795,13866
Adoption Test - Account 19,USERLEVEL,-26,User 2,8,42,127,45,163,9,32,6645,5958
Adoption Test - Account 19,USERLEVEL,-25,User 2,2,28,161,72,213,14,899,1268,16012
Adoption Test - Account 19,USERLEVEL,-24,User 2,46,13,112,97,250,27,381,813,6461
Adoption Test - Account 19,USERLEVEL,-23,User 2,14,36,98,34,121,41,988,2120,5676
Adoption Test - Account 19,USERLEVEL,-22,User 2,72,32,144,85,248,20,928,4689,6184
Adoption Test - Account 19,USERLEVEL,-21,User 2,32,13,73,13,217,2,810,7015,12976
Adoption Test - Account 19,USERLEVEL,-20,User 2,39,20,68,10,189,31,378,1931,11453
Adoption Test - Account 19,USERLEVEL,-19,User 2,26,46,168,30,193,8,122,2804,19172
Adoption Test - Account 19,USERLEVEL,-18,User 2,12,46,104,60,191,44,569,9147,19338
Adoption Test - Account 19,USERLEVEL,-17,User 2,67,39,130,114,148,3,524,7699,17571
Adoption Test - Account 19,USERLEVEL,-16,User 2,94,48,61,63,221,37,921,9750,2082
Adoption Test - Account 19,USERLEVEL,-15,User 2,74,22,126,25,206,55,765,2836,16309
Adoption Test - Account 19,USERLEVEL,-14,User 2,33,11,96,148,159,6,429,9865,2598
Adoption Test - Account 19,USERLEVEL,-13,User 2,19,50,92,23,130,2,239,7532,6053
Adoption Test - Account 19,USERLEVEL,-12,User 2,11,17,142,56,195,24,237,9066,9834
Adoption Test - Account 19,USERLEVEL,-11,User 2,11,22,150,35,225,37,284,414,15101
Adoption Test - Account 19,USERLEVEL,-10,User 2,88,37,198,5,124,16,187,277,1186
Adoption Test - Account 19,USERLEVEL,-9,User 2,51,31,125,93,160,25,300,1375,19739
Adoption Test - Account 19,USERLEVEL,-8,User 2,24,32,173,136,138,16,962,1438,14331
Adoption Test - Account 19,USERLEVEL,-7,User 2,69,34,200,10,234,39,744,7850,6462
Adoption Test - Account 19,USERLEVEL,-6,User 2,86,20,163,24,187,34,481,3466,18638
Adoption Test - Account 19,USERLEVEL,-5,User 2,15,11,77,23,120,5,986,7351,16801
Adoption Test - Account 19,USERLEVEL,-4,User 2,4,26,140,81,129,57,44,8236,19653
Adoption Test - Account 19,USERLEVEL,-3,User 2,41,46,130,38,230,52,506,9153,19047
Adoption Test - Account 19,USERLEVEL,-2,User 2,49,16,161,74,209,3,957,9952,2705
Adoption Test - Account 19,USERLEVEL,-1,User 2,25,29,103,143,236,58,482,7242,10361
Adoption Test - Account 19,USERLEVEL,0,User 2,43,27,78,63,122,23,382,2249,4096
Adoption Test - Account 19,USERLEVEL,-27,User 3,3,23,147,78,124,26,684,6897,17249
Adoption Test - Account 19,USERLEVEL,-26,User 3,82,28,127,107,112,27,655,8210,12447
Adoption Test - Account 19,USERLEVEL,-25,User 3,9,35,112,60,100,40,237,2884,1863
Adoption Test - Account 19,USERLEVEL,-24,User 3,6,15,140,120,127,30,842,9196,19318
Adoption Test - Account 19,USERLEVEL,-23,User 3,13,11,113,60,132,33,108,1123,8755
Adoption Test - Account 19,USERLEVEL,-22,User 3,81,15,84,45,109,56,436,158,19381
Adoption Test - Account 19,USERLEVEL,-21,User 3,98,48,126,0,189,26,241,3887,17638
Adoption Test - Account 19,USERLEVEL,-20,User 3,27,15,186,133,223,7,448,9834,2256
Adoption Test - Account 19,USERLEVEL,-19,User 3,37,31,199,138,144,42,828,6268,10645
Adoption Test - Account 19,USERLEVEL,-18,User 3,26,26,155,67,127,53,652,8798,12689
Adoption Test - Account 19,USERLEVEL,-17,User 3,76,45,166,138,101,8,400,8770,12215
Adoption Test - Account 19,USERLEVEL,-16,User 3,88,32,94,31,148,57,653,6571,12862
Adoption Test - Account 19,USERLEVEL,-15,User 3,70,42,168,77,122,45,988,6767,7624
Adoption Test - Account 19,USERLEVEL,-14,User 3,52,29,155,68,185,43,144,7146,1983
Adoption Test - Account 19,USERLEVEL,-13,User 3,35,30,82,118,143,28,691,856,8648
Adoption Test - Account 19,USERLEVEL,-12,User 3,92,20,184,85,216,43,805,9123,12093
Adoption Test - Account 19,USERLEVEL,-11,User 3,19,39,72,111,154,55,950,3760,4762
Adoption Test - Account 19,USERLEVEL,-10,User 3,34,13,175,131,158,49,356,8789,12624
Adoption Test - Account 19,USERLEVEL,-9,User 3,94,10,77,35,203,7,394,3392,15006
Adoption Test - Account 19,USERLEVEL,-8,User 3,84,36,121,0,221,24,219,475,19375
Adoption Test - Account 19,USERLEVEL,-7,User 3,45,15,131,64,200,10,436,789,18630
Adoption Test - Account 19,USERLEVEL,-6,User 3,59,27,84,100,201,13,356,4184,18766
Adoption Test - Account 19,USERLEVEL,-5,User 3,96,42,54,55,250,27,450,6207,19318
Adoption Test - Account 19,USERLEVEL,-4,User 3,24,13,122,8,218,25,227,145,7582
Adoption Test - Account 19,USERLEVEL,-3,User 3,73,43,92,121,209,32,505,6913,18140
Adoption Test - Account 19,USERLEVEL,-2,User 3,95,38,51,130,130,21,587,7438,2696
Adoption Test - Account 19,USERLEVEL,-1,User 3,43,11,189,1,181,27,429,692,8810
Adoption Test - Account 19,USERLEVEL,0,User 3,36,19,128,148,199,26,846,622,5699
Adoption Test - Account 19,USERLEVEL,-27,User 4,77,44,102,107,194,33,190,2683,16822
Adoption Test - Account 19,USERLEVEL,-26,User 4,39,44,165,17,185,60,501,1915,8735
Adoption Test - Account 19,USERLEVEL,-25,User 4,45,19,111,53,158,52,567,9299,8688
Adoption Test - Account 19,USERLEVEL,-24,User 4,18,40,121,74,140,54,879,4629,4191
Adoption Test - Account 19,USERLEVEL,-23,User 4,52,10,109,0,185,35,539,7519,11813
Adoption Test - Account 19,USERLEVEL,-22,User 4,71,28,98,129,144,37,688,924,11239
Adoption Test - Account 19,USERLEVEL,-21,User 4,86,37,129,150,225,15,427,45,9469
Adoption Test - Account 19,USERLEVEL,-20,User 4,100,38,123,51,168,16,40,7643,4047
Adoption Test - Account 19,USERLEVEL,-19,User 4,45,48,50,139,109,9,286,9152,4532
Adoption Test - Account 19,USERLEVEL,-18,User 4,78,30,119,71,246,23,499,924,11734
Adoption Test - Account 19,USERLEVEL,-17,User 4,11,31,122,102,241,43,273,3755,15447
Adoption Test - Account 19,USERLEVEL,-16,User 4,53,12,93,9,139,24,348,892,9420
Adoption Test - Account 19,USERLEVEL,-15,User 4,91,12,124,34,144,25,773,4046,8155
Adoption Test - Account 19,USERLEVEL,-14,User 4,82,28,89,62,201,26,696,9464,1952
Adoption Test - Account 19,USERLEVEL,-13,User 4,34,40,171,106,200,39,896,3213,6507
Adoption Test - Account 19,USERLEVEL,-12,User 4,55,25,52,48,180,52,526,502,19136
Adoption Test - Account 19,USERLEVEL,-11,User 4,29,13,145,16,147,33,713,3346,7160
Adoption Test - Account 19,USERLEVEL,-10,User 4,65,26,72,121,205,10,33,9228,12535
Adoption Test - Account 19,USERLEVEL,-9,User 4,39,22,139,51,230,9,960,4468,11767
Adoption Test - Account 19,USERLEVEL,-8,User 4,9,10,188,39,176,28,235,8145,6062
Adoption Test - Account 19,USERLEVEL,-7,User 4,43,43,191,99,221,54,752,4104,15662
Adoption Test - Account 19,USERLEVEL,-6,User 4,42,38,123,30,103,6,182,4487,11291
Adoption Test - Account 19,USERLEVEL,-5,User 4,64,10,76,68,249,20,17,6659,17574
Adoption Test - Account 19,USERLEVEL,-4,User 4,9,30,109,17,130,29,307,6826,219
Adoption Test - Account 19,USERLEVEL,-3,User 4,14,47,184,16,220,22,704,2873,7353
Adoption Test - Account 19,USERLEVEL,-2,User 4,16,42,175,84,219,56,937,4844,1056
Adoption Test - Account 19,USERLEVEL,-1,User 4,80,36,123,44,194,28,543,2043,8845
Adoption Test - Account 19,USERLEVEL,0,User 4,46,16,65,47,181,36,918,5797,3449
Adoption Test - Account 19,USERLEVEL,-27,User 5,97,46,121,102,138,17,980,2212,12583
Adoption Test - Account 19,USERLEVEL,-26,User 5,97,17,104,43,111,9,927,3593,2802
Adoption Test - Account 19,USERLEVEL,-25,User 5,15,20,185,43,211,44,215,1078,15534
Adoption Test - Account 19,USERLEVEL,-24,User 5,75,30,194,32,145,8,617,1597,307
Adoption Test - Account 19,USERLEVEL,-23,User 5,18,23,136,22,166,38,646,4971,11437
Adoption Test - Account 19,USERLEVEL,-22,User 5,30,39,140,81,156,46,985,1908,7587
Adoption Test - Account 19,USERLEVEL,-21,User 5,3,27,185,86,197,15,987,4877,8560
Adoption Test - Account 19,USERLEVEL,-20,User 5,57,17,122,69,190,40,829,5652,9805
Adoption Test - Account 19,USERLEVEL,-19,User 5,36,44,118,73,247,14,480,6900,400
Adoption Test - Account 19,USERLEVEL,-18,User 5,66,46,194,70,226,59,425,6864,16802
Adoption Test - Account 19,USERLEVEL,-17,User 5,67,32,156,117,228,34,710,4599,4447
Adoption Test - Account 19,USERLEVEL,-16,User 5,73,47,57,122,143,38,553,8634,8309
Adoption Test - Account 19,USERLEVEL,-15,User 5,42,10,164,18,172,44,857,1589,12770
Adoption Test - Account 19,USERLEVEL,-14,User 5,70,29,172,105,164,3,145,4901,11285
Adoption Test - Account 19,USERLEVEL,-13,User 5,70,44,106,48,222,18,709,1688,3728
Adoption Test - Account 19,USERLEVEL,-12,User 5,34,35,141,2,149,4,855,6271,12840
Adoption Test - Account 19,USERLEVEL,-11,User 5,40,32,157,61,107,56,728,9934,13395
Adoption Test - Account 19,USERLEVEL,-10,User 5,48,32,129,59,189,6,441,2348,19809
Adoption Test - Account 19,USERLEVEL,-9,User 5,12,28,112,60,191,17,575,8311,8124
Adoption Test - Account 19,USERLEVEL,-8,User 5,90,49,108,3,219,27,757,8278,2433
Adoption Test - Account 19,USERLEVEL,-7,User 5,77,42,122,58,183,6,771,3055,8204
Adoption Test - Account 19,USERLEVEL,-6,User 5,72,31,141,73,248,9,396,3915,12366
Adoption Test - Account 19,USERLEVEL,-5,User 5,84,49,130,65,171,18,527,7069,372
Adoption Test - Account 19,USERLEVEL,-4,User 5,1,13,98,31,243,20,629,1121,13069
Adoption Test - Account 19,USERLEVEL,-3,User 5,53,43,155,80,147,7,445,6638,18740
Adoption Test - Account 19,USERLEVEL,-2,User 5,1,10,58,13,104,39,394,272,3795
Adoption Test - Account 19,USERLEVEL,-1,User 5,55,18,86,107,105,12,598,6063,8721
Adoption Test - Account 19,USERLEVEL,0,User 5,92,18,53,130,103,60,786,9275,7392
Adoption Test - Account 2,USERLEVEL,-27,User 1,71,18,142,12,175,19,353,9840,13003
Adoption Test - Account 2,USERLEVEL,-26,User 1,70,26,147,129,128,37,155,8151,16312
Adoption Test - Account 2,USERLEVEL,-25,User 1,46,17,174,35,112,6,451,4153,13414
Adoption Test - Account 2,USERLEVEL,-24,User 1,84,28,61,124,204,57,736,1105,10679
Adoption Test - Account 2,USERLEVEL,-23,User 1,23,11,67,118,114,28,878,3641,5384
Adoption Test - Account 2,USERLEVEL,-22,User 1,14,26,116,114,220,2,190,4469,7430
Adoption Test - Account 2,USERLEVEL,-21,User 1,37,10,85,23,141,54,131,5081,16494
Adoption Test - Account 2,USERLEVEL,-20,User 1,78,36,108,66,160,5,387,126,11475
Adoption Test - Account 2,USERLEVEL,-19,User 1,100,23,156,147,227,45,94,1717,7214
Adoption Test - Account 2,USERLEVEL,-18,User 1,28,39,118,8,189,13,996,2776,11402
Adoption Test - Account 2,USERLEVEL,-17,User 1,28,37,175,96,217,36,470,6365,4450
Adoption Test - Account 2,USERLEVEL,-16,User 1,57,18,186,79,157,56,551,748,19866
Adoption Test - Account 2,USERLEVEL,-15,User 1,50,21,73,147,218,14,943,2075,1607
Adoption Test - Account 2,USERLEVEL,-14,User 1,78,40,123,41,156,51,772,2040,4620
Adoption Test - Account 2,USERLEVEL,-13,User 1,88,43,52,33,215,45,509,8272,8949
Adoption Test - Account 2,USERLEVEL,-12,User 1,97,33,180,81,160,33,452,765,5899
Adoption Test - Account 2,USERLEVEL,-11,User 1,24,23,166,28,247,56,750,9463,11513
Adoption Test - Account 2,USERLEVEL,-10,User 1,63,48,150,28,156,32,96,3396,14132
Adoption Test - Account 2,USERLEVEL,-9,User 1,92,20,76,128,109,35,981,9799,18210
Adoption Test - Account 2,USERLEVEL,-8,User 1,6,31,158,7,124,15,404,4862,1070
Adoption Test - Account 2,USERLEVEL,-7,User 1,11,49,172,15,104,2,465,2256,7422
Adoption Test - Account 2,USERLEVEL,-6,User 1,37,25,70,121,224,22,222,3392,6220
Adoption Test - Account 2,USERLEVEL,-5,User 1,39,29,153,92,157,54,972,8084,18508
Adoption Test - Account 2,USERLEVEL,-4,User 1,22,44,121,28,247,26,658,3762,8091
Adoption Test - Account 2,USERLEVEL,-3,User 1,50,34,179,88,227,45,711,9232,19137
Adoption Test - Account 2,USERLEVEL,-2,User 1,12,24,67,51,112,26,405,4583,11788
Adoption Test - Account 2,USERLEVEL,-1,User 1,0,19,160,77,107,10,86,8413,1370
Adoption Test - Account 2,USERLEVEL,0,User 1,1,24,100,39,155,26,696,5700,17064
Adoption Test - Account 2,USERLEVEL,-27,User 2,33,24,124,89,189,55,844,7783,6073
Adoption Test - Account 2,USERLEVEL,-26,User 2,12,30,143,125,236,51,571,2916,7234
Adoption Test - Account 2,USERLEVEL,-25,User 2,3,35,185,53,224,12,475,7990,406
Adoption Test - Account 2,USERLEVEL,-24,User 2,12,40,193,119,115,45,659,6525,7083
Adoption Test - Account 2,USERLEVEL,-23,User 2,49,11,64,20,132,3,572,5142,1877
Adoption Test - Account 2,USERLEVEL,-22,User 2,29,38,147,88,183,21,501,4589,14320
Adoption Test - Account 2,USERLEVEL,-21,User 2,42,32,134,91,127,29,611,3876,15871
Adoption Test - Account 2,USERLEVEL,-20,User 2,36,35,124,41,139,17,153,8439,15570
Adoption Test - Account 2,USERLEVEL,-19,User 2,69,32,118,39,145,24,502,8117,14505
Adoption Test - Account 2,USERLEVEL,-18,User 2,86,15,135,112,159,40,283,5410,3236
Adoption Test - Account 2,USERLEVEL,-17,User 2,93,11,157,14,212,20,581,7615,3411
Adoption Test - Account 2,USERLEVEL,-16,User 2,91,50,114,113,100,8,66,6034,14031
Adoption Test - Account 2,USERLEVEL,-15,User 2,35,47,186,144,163,34,407,3863,3072
Adoption Test - Account 2,USERLEVEL,-14,User 2,61,43,86,106,104,20,982,3225,6839
Adoption Test - Account 2,USERLEVEL,-13,User 2,31,48,170,89,209,33,694,9938,5634
Adoption Test - Account 2,USERLEVEL,-12,User 2,97,28,146,45,164,17,204,4006,893
Adoption Test - Account 2,USERLEVEL,-11,User 2,43,40,128,16,230,1,312,4580,9128
Adoption Test - Account 2,USERLEVEL,-10,User 2,6,11,187,96,212,43,774,3304,11813
Adoption Test - Account 2,USERLEVEL,-9,User 2,5,27,180,76,199,29,272,5499,8636
Adoption Test - Account 2,USERLEVEL,-8,User 2,40,39,123,134,218,1,22,7815,14377
Adoption Test - Account 2,USERLEVEL,-7,User 2,6,15,115,45,119,12,305,789,12939
Adoption Test - Account 2,USERLEVEL,-6,User 2,75,41,69,78,123,33,769,8609,2618
Adoption Test - Account 2,USERLEVEL,-5,User 2,94,11,73,16,143,53,522,8847,10849
Adoption Test - Account 2,USERLEVEL,-4,User 2,42,13,70,105,144,42,928,1489,12777
Adoption Test - Account 2,USERLEVEL,-3,User 2,46,31,103,0,175,1,159,4748,5382
Adoption Test - Account 2,USERLEVEL,-2,User 2,16,40,52,6,112,8,504,8774,5199
Adoption Test - Account 2,USERLEVEL,-1,User 2,72,27,175,29,212,17,820,3790,4656
Adoption Test - Account 2,USERLEVEL,0,User 2,7,47,184,85,223,26,349,6438,9697
Adoption Test - Account 2,USERLEVEL,-27,User 3,52,34,135,31,183,49,778,7948,7683
Adoption Test - Account 2,USERLEVEL,-26,User 3,46,40,190,115,203,38,959,3139,8881
Adoption Test - Account 2,USERLEVEL,-25,User 3,47,42,179,98,105,33,105,7646,15190
Adoption Test - Account 2,USERLEVEL,-24,User 3,65,21,96,141,189,36,238,7500,18953
Adoption Test - Account 2,USERLEVEL,-23,User 3,28,48,82,101,244,32,314,1248,13834
Adoption Test - Account 2,USERLEVEL,-22,User 3,92,28,50,123,196,39,785,7263,7389
Adoption Test - Account 2,USERLEVEL,-21,User 3,68,38,119,4,120,13,609,6413,4064
Adoption Test - Account 2,USERLEVEL,-20,User 3,16,39,195,88,226,44,243,2097,6795
Adoption Test - Account 2,USERLEVEL,-19,User 3,0,18,136,8,178,16,800,2628,10668
Adoption Test - Account 2,USERLEVEL,-18,User 3,74,19,189,141,113,59,569,543,5781
Adoption Test - Account 2,USERLEVEL,-17,User 3,41,39,75,1,249,50,781,5188,9455
